Date,Close,High,Low,Open,Volume
22-08-2006,26.41698074,26.6962944,26.22735528,26.2606677,27584229
23-08-2006,25.90704346,26.69373678,25.8096667,26.34267021,28353630
24-08-2006,26.51947975,26.64760607,25.63541213,25.88141335,35312741
25-08-2006,26.94486046,27.29080131,26.65017199,26.65529769,43058233
28-08-2006,27.03710747,27.23954718,26.90898348,27.04992172,20936359
29-08-2006,26.50923157,27.46504977,26.36573046,27.16267277,33206706
30-08-2006,25.97623062,26.54767225,25.89423098,26.54767225,47509813
31-08-2006,25.43297577,26.22479238,25.36891145,26.0402903,53600281
01-09-2006,25.71998024,25.86860474,25.22028917,25.24591305,31043391
04-09-2006,25.93779182,26.13766871,25.69435343,25.88141605,18105570
05-09-2006,26.33754349,26.38879355,25.75328999,25.98391643,34290115
06-09-2006,26.73217583,26.84236453,26.39392579,26.39392579,40764339
07-09-2006,26.7629261,26.89617583,26.31192222,26.70142462,29368312
08-09-2006,26.92948341,27.15242363,26.66041884,26.89617099,28587215
11-09-2006,25.45603371,27.0576067,25.21772106,27.0037938,33949117
12-09-2006,25.6764164,25.80454273,24.85641067,25.40991465,38182869
13-09-2006,25.72510338,26.1812306,25.60210275,26.08641902,23519777
14-09-2006,26.03773117,26.14279649,25.75329409,26.06592022,20999173
15-09-2006,25.84554482,26.03517265,25.49704338,25.93267017,24105035
18-09-2006,25.54060173,25.97623079,25.48166543,25.88141689,22470387
19-09-2006,25.02553558,25.95829045,24.85640829,25.70204013,35223911
20-09-2006,25.42785835,25.57392236,24.82822986,25.34329584,26276615
21-09-2006,25.77635193,25.91985304,25.62516459,25.77891478,24014247
22-09-2006,25.46116638,25.97879512,25.26897803,25.72766815,30100131
25-09-2006,26.01979256,26.31704386,25.19209833,25.57391444,58597472
26-09-2006,26.29397964,26.39904262,25.94804114,26.1325409,31103794
27-09-2006,26.46310425,26.77573029,26.32216369,26.44516429,30157281
28-09-2006,26.60148048,26.79879449,26.29654066,26.59891763,32912824
29-09-2006,27.45223427,27.5393596,26.80391653,26.90641896,56679854
03-10-2006,27.41636086,27.79305123,27.32667267,27.59317437,22448206
04-10-2006,26.84235764,27.60855036,26.75266945,27.47017496,24990493
05-10-2006,27.54191971,28.12104738,27.16266654,27.30360476,24988605
06-10-2006,27.50092316,28.05442705,27.32923534,27.77767626,44549609
09-10-2006,26.97304535,27.5726736,26.88079431,27.55729881,43069038
10-10-2006,26.54254532,27.36767672,26.44516857,27.16011128,68047693
11-10-2006,25.98903656,26.85516646,25.89166215,26.49641606,32257046
12-10-2006,26.45798111,26.52204311,25.88141384,26.00954016,26101806
13-10-2006,26.22479439,26.79367315,26.11204285,26.65017204,29223271
16-10-2006,26.22735977,26.63479982,26.16842114,26.39392425,21769001
17-10-2006,26.42723465,26.56817292,26.13766956,26.39392222,29278604
18-10-2006,26.08642006,26.75267329,25.91216936,26.65017315,75779494
19-10-2006,25.73535728,26.28629614,25.55598087,26.28629614,38741838
20-10-2006,26.05566597,26.69629527,25.85579141,26.08641787,84467545
23-10-2006,26.07616234,26.58354185,25.98647416,26.39391641,19450576
26-10-2006,25.65335274,26.20173101,25.55597831,26.20173101,60754957
27-10-2006,25.65335274,26.04798081,25.4816649,25.87116726,45365876
30-10-2006,25.53034973,25.88141394,25.43809869,25.61491222,24931823
31-10-2006,25.13572311,25.86604061,24.97172383,25.83016533,38184590
01-11-2006,25.10753822,25.42016434,25.02297573,25.39454047,28931419
02-11-2006,24.94866371,25.39197904,24.88459938,25.11778872,24692395
03-11-2006,25.24847412,25.36891189,24.83847128,25.1895355,28096391
06-11-2006,25.95316505,26.07616567,25.19722371,25.36378584,36831368
07-11-2006,25.48166466,26.2401689,25.36891312,25.98647909,48040380
08-11-2006,25.32535172,25.72254032,25.03834948,25.47141336,41935782
09-11-2006,25.7327919,25.87885355,25.22541229,25.5431641,34550239
10-11-2006,25.74304199,25.9019179,25.49447788,25.88141741,24447245
13-11-2006,25.4765358,25.8814129,25.42272289,25.83016284,14243309
14-11-2006,25.19722748,25.67641808,25.11778836,25.52266555,21558819
15-11-2006,24.91791344,25.26641485,24.85641196,25.18953858,21764750
16-11-2006,24.71803093,25.33815966,24.6001537,25.06140888,53170240
17-11-2006,24.4131012,24.93841858,24.2721629,24.8564166,33268415
20-11-2006,23.6930275,24.41309596,23.50083916,24.34390825,42309623
21-11-2006,24.37977791,24.523279,23.67764725,23.80064785,44342811
22-11-2006,24.24396515,24.60271555,23.92621108,24.60271555,25232877
23-11-2006,24.14146614,24.60015619,24.04921742,24.53353134,28561294
24-11-2006,24.75903702,24.90509867,24.09534432,24.13890816,42481072
27-11-2006,24.72060204,25.09729021,24.62578812,24.9076647,20448290
28-11-2006,24.39516068,24.59760044,23.69559264,24.59760044,18365860
29-11-2006,24.4669075,24.70265966,24.34390688,24.58478242,15030616
30-11-2006,23.98003006,24.64884846,23.88778133,24.58478413,53020639
01-12-2006,23.99284363,24.24140774,23.90827881,24.08765521,12018748
04-12-2006,24.01333809,24.25421358,23.9390247,24.17477449,9718680
05-12-2006,25.26897812,25.36891541,24.14403243,24.32853455,47350143
06-12-2006,25.16646957,25.72765964,24.7718416,25.36890694,49793305
07-12-2006,25.21772385,25.44578744,24.85640823,25.11266087,20687195
08-12-2006,24.84103775,25.26641544,24.49765972,25.26641544,27100921
11-12-2006,23.25996017,25.0895969,21.78651336,24.80515754,81555953
12-12-2006,22.62189674,23.76478,22.24264345,23.20871316,63035362
13-12-2006,22.37333107,22.79614585,21.76857705,22.64751903,80575967
14-12-2006,22.33489037,22.77564273,22.17857734,22.77564273,47656137
15-12-2006,23.5315876,23.66740015,22.44764311,22.65264335,69145695
18-12-2006,21.20841217,21.29246163,20.61288345,21.06593712,36985077
19-12-2006,20.61493301,21.53692585,20.45861996,21.24685004,38789405
20-12-2006,21.07055283,21.47338023,20.43146018,20.83941329,48550060
21-12-2006,21.21968651,21.4282757,20.8845101,21.1110346,26124081
22-12-2006,21.68196487,21.74551384,21.12026165,21.24684887,23394827
26-12-2006,21.64352608,22.12374036,21.42827442,22.05352891,20186206
27-12-2006,21.79522705,21.94487761,21.60918818,21.72245043,23190131
28-12-2006,21.584589,22.0986311,21.48465172,21.87671694,47745655
29-12-2006,21.84698868,21.99458941,21.62302473,21.65480037,20251490
02-01-2007,21.68657684,22.14372778,21.52308828,21.79061375,12280772
03-01-2007,21.35806465,21.82444334,21.29656549,21.69990591,17252707
04-01-2007,21.10181046,21.51898649,20.86657134,21.44877504,21332845
05-01-2007,21.23095894,21.3826593,20.73280473,21.11103189,36058821
08-01-2007,21.01826859,21.3944459,20.92960415,21.3944459,15821057
09-01-2007,20.61032486,21.2468547,20.54472374,21.2468547,18863500
10-01-2007,20.47912216,20.87989972,20.39097074,20.56727126,19714369
11-01-2007,20.93422127,21.01570787,20.43606705,20.53344147,11666873
12-01-2007,21.20841217,21.32423728,21.02032347,21.06337427,17976939
15-01-2007,22.01714134,22.09863027,21.21507329,21.29246027,28548969
16-01-2007,21.85621643,22.35231857,21.79061532,22.1078541,28098754
17-01-2007,21.93104362,22.28877036,21.79727855,21.9515418,20340355
18-01-2007,21.55280685,22.09862443,21.44159445,21.97203492,24541964
19-01-2007,21.19252396,21.7455149,20.98188495,21.7455149,27884535
22-01-2007,21.35344696,21.53897511,21.08848435,21.33755914,18040999
23-01-2007,21.04748726,21.39445188,20.95728602,21.39445188,13517581
24-01-2007,21.78138733,21.97203886,21.0613213,21.14742057,46824077
25-01-2007,23.10877991,23.21742951,21.9377074,21.9720459,110804694
29-01-2007,23.52338791,23.59821435,22.88686056,23.18154902,79403028
31-01-2007,21.06132507,24.41822208,20.88912419,23.28558787,237129131
01-02-2007,20.72153473,21.38266461,20.45862188,21.28785302,140035173
02-02-2007,20.95933533,21.8813305,20.80968475,21.8813305,119076490
05-02-2007,21.2924614,21.40316312,20.63338371,20.97522262,50509724
06-02-2007,21.06132507,21.5189891,20.99316111,21.3826635,40985671
07-02-2007,21.04543877,21.2560778,20.90706334,21.13153805,31734387
08-02-2007,20.95933533,21.06593742,20.75997147,21.06593742,20939874
09-02-2007,20.53549576,21.03877341,20.44529453,20.97522212,24636481
12-02-2007,20.10550499,20.78047047,20.04861619,20.54471831,52533614
13-02-2007,19.58685303,20.29564639,19.48025325,20.11422015,50512728
14-02-2007,19.86770058,20.06450155,19.31009589,19.70677488,59004905
15-02-2007,20.03529167,20.25054335,19.93791724,20.15982908,23428205
19-02-2007,20.09627914,20.27309268,19.82875135,20.15982811,18484351
20-02-2007,20.13010406,20.49039361,20.06911563,20.25054183,28268528
21-02-2007,20.6128788,20.75996649,19.98967421,20.1869882,34792291
22-02-2007,20.59904861,20.99777639,20.43607305,20.79379983,72656438
23-02-2007,20.85067749,21.15202834,20.57187462,20.66720153,73767751
26-02-2007,21.2924614,21.51898823,20.7937964,20.94344697,72753282
27-02-2007,21.24684906,21.72706568,21.19047329,21.30117501,60271150
28-02-2007,20.04656792,21.0567122,19.89691734,19.97840395,67320350
01-03-2007,20.43607521,20.58572582,19.98302142,20.19161067,41768323
02-03-2007,20.08961487,21.09514629,19.93329952,20.61287991,68548788
05-03-2007,19.0610199,19.99223791,18.8119428,19.99223791,53580914
06-03-2007,18.99336815,19.43463353,18.31378896,19.20810675,53856665
07-03-2007,18.72123146,19.37621178,18.35427942,19.12662279,43019440
08-03-2007,19.37825966,19.43463426,18.08265135,18.89138062,49727487
09-03-2007,19.65245056,19.933301,19.11790917,19.47768685,61951894
12-03-2007,19.72932816,19.97840532,19.49614114,19.82875474,26068535
13-03-2007,20.14855385,20.31819419,19.79748962,19.79748962,27296248
14-03-2007,19.47768974,19.6975541,19.25372575,19.57096455,29408327
15-03-2007,19.62734222,20.13728246,19.5166428,19.70678135,20493364
16-03-2007,19.50485039,19.93330158,19.14250985,19.70677708,19769547
19-03-2007,19.47563934,19.7472668,19.41926357,19.6611652,17111964
20-03-2007,19.18351173,19.74726596,19.09946111,19.57096313,25366471
21-03-2007,19.48691368,19.70677803,19.16762393,19.70677803,26429006
22-03-2007,20.02606964,20.09167076,19.63400436,19.706781,28147793
23-03-2007,19.85642815,20.38174307,19.77442618,20.38174307,20203578
26-03-2007,20.01479149,20.22338068,19.85642862,19.85642862,30323707
28-03-2007,19.9942894,20.36380428,19.79953823,19.97840158,29790587
29-03-2007,19.93074036,20.18699067,19.63861244,19.9784015,32809615
30-03-2007,20.37046814,20.43145658,19.82465272,20.02811621,38192938
02-04-2007,19.20401001,20.19160389,19.08357224,19.97840204,31386194
03-04-2007,19.53252602,19.62990277,19.21272553,19.36698878,18170165
04-04-2007,19.84259033,20.01017854,19.57096289,19.70677777,20961746
05-04-2007,21.08848953,21.29246376,19.84259297,19.84259297,91891109
09-04-2007,22.35488701,22.47020143,21.16331626,21.20841689,84415240
10-04-2007,22.45226097,22.7372111,22.25699673,22.51529691,86859756
11-04-2007,23.17232323,23.53004993,22.63573317,22.63573317,92166609
12-04-2007,22.47224617,23.46701332,22.40459524,23.27892694,66192354
13-04-2007,23.15899467,23.34913315,22.61061651,22.6536673,80822578
16-04-2007,24.21424484,24.3275071,23.37630146,23.539277,101300874
17-04-2007,23.91750717,24.50893633,23.74530627,24.25729863,63358632
18-04-2007,23.17232323,23.53004993,21.39649931,23.10415927,154936552
19-04-2007,22.91402245,23.04778752,21.75679046,21.75679046,48411134
20-04-2007,24.16196823,24.30495631,21.02032307,21.02032307,82943658
23-04-2007,25.23822594,25.36942583,24.30956833,24.42744557,83385300
24-04-2007,26.26425171,26.54510444,25.02963299,25.23360948,124347259
25-04-2007,25.87475014,26.5020544,25.53239825,26.5020544,56508287
26-04-2007,25.39197159,26.23042549,25.23822142,26.04899932,43434663
27-04-2007,24.33877754,25.3694221,24.23679046,25.3694221,37079998
30-04-2007,24.89177132,25.0070857,24.01487916,24.19169269,39558770
03-05-2007,25.22900009,25.36276283,24.47459319,25.1428985,50506459
04-05-2007,25.07063484,25.66616352,24.9799229,25.36942525,33238707
07-05-2007,25.02758598,25.59595168,24.94148439,25.15212338,22382959
08-05-2007,25.06807137,25.59594906,24.93891899,25.06601923,31788058
09-05-2007,25.47602463,25.59390186,24.96198488,24.98453519,29136567
10-05-2007,26.11256218,26.50206464,25.59595943,25.59595943,77074902
11-05-2007,25.80454254,26.08078034,25.47807611,25.95829274,30354579
14-05-2007,26.8146801,26.96176778,26.05156105,26.05156105,36132760
15-05-2007,26.83056641,27.08425616,26.6450406,27.00020672,36370775
16-05-2007,26.68758392,26.98688738,26.42518414,26.92794876,27224814
17-05-2007,27.10219955,27.56652837,26.72858501,26.95511184,80632523
18-05-2007,26.79213333,27.02327048,26.39340567,26.9438337,29545401
21-05-2007,28.21228218,28.3778229,26.87106111,26.88694893,58190051
22-05-2007,28.4839077,28.84880993,27.29694995,27.29694995,33251661
23-05-2007,29.88406754,30.06754356,28.31631972,28.54079673,91341104
24-05-2007,28.61767197,29.62320116,28.45213126,29.44690066,49236829
25-05-2007,28.22612,28.51824794,27.99703263,28.42753367,48568999
28-05-2007,28.37987518,30.21002305,28.31427407,30.21002305,21252980
29-05-2007,28.57257271,28.71761061,28.14668203,28.4500828,19972201
30-05-2007,28.39575768,30.33250728,28.2686551,30.33250728,36790854
31-05-2007,28.63817978,29.6278238,28.36399173,29.6278238,30066824
01-06-2007,28.7719326,29.25419666,28.66071786,28.7719326,17940414
04-06-2007,28.90774345,29.21370701,28.72888013,28.85803018,17238185
05-06-2007,29.0707283,29.3064805,28.85803945,28.85803945,17960113
06-06-2007,28.01086998,29.1932152,27.90632002,29.17476685,15446800
07-06-2007,27.85916138,28.35065307,27.41020976,27.63468441,26807728
08-06-2007,27.31052399,28.07282712,27.18655122,28.07282712,21996507
11-06-2007,27.0514946,27.72042319,26.89059359,27.69984908,15612181
12-06-2007,28.13560677,28.38724657,27.04675108,27.04675108,66044618
13-06-2007,27.83278847,28.58559774,27.6787455,28.13560064,52699886
14-06-2007,28.71379089,28.89368412,27.65553374,27.65553374,28381213
15-06-2007,28.00055313,28.91215114,27.79058966,28.6884716,18496605
18-06-2007,27.47353363,28.39674014,27.35008896,28.00055348,18013428
19-06-2007,28.54128838,28.77235406,27.27992561,27.41972444,23498903
20-06-2007,28.41783714,28.76285373,28.21262175,28.67897301,14578857
21-06-2007,28.43629646,28.74913038,28.23582679,28.43154841,15656543
22-06-2007,27.98630714,28.63254926,27.62968446,28.04222762,12822179
25-06-2007,27.98630714,28.15406619,27.66239275,27.96784302,10943769
26-06-2007,28.17305374,28.4853596,27.87235158,27.93302011,12370967
27-06-2007,27.63653946,28.14034703,27.45717434,28.07282046,15469004
28-06-2007,27.6761055,27.95359549,27.42446815,27.60646896,17928232
29-06-2007,27.85811424,28.06332966,27.57587853,27.60647446,7683450
02-07-2007,27.67399597,28.3851289,27.61596552,27.85810915,12842104
03-07-2007,28.01427078,28.25008213,27.55952555,27.69985246,18787756
04-07-2007,28.74175262,28.85622927,27.93302521,28.11924839,27821911
05-07-2007,29.28987503,29.37850381,28.65576464,28.93800275,35786965
06-07-2007,29.06619453,29.63488831,28.95857592,29.31572434,19584419
09-07-2007,29.21285439,29.47187792,29.01027704,29.23870226,14110522
10-07-2007,29.56735802,29.75147119,29.10786484,29.33154434,22137190
11-07-2007,30.5675869,30.82397471,29.23869779,29.38060897,38612601
12-07-2007,31.33675003,31.43012686,30.7775524,30.87303682,21471355
13-07-2007,32.44670486,32.61921195,31.33674724,31.33674724,32727827
16-07-2007,32.40028,33.20003931,31.98984924,32.62659758,27962808
17-07-2007,31.75878525,32.73579975,31.43276328,32.36757338,18222743
18-07-2007,31.84055519,32.22302572,30.78915611,31.80309884,20126100
19-07-2007,31.82683754,32.3116505,31.64694433,31.98984851,12790927
20-07-2007,33.34933472,33.57512421,31.8964729,31.8964729,59841038
23-07-2007,33.62419128,33.8832172,33.10877754,33.20215437,44304185
24-07-2007,33.65689468,34.15331375,33.06235074,33.73391497,34406848
25-07-2007,33.08081818,33.84101124,32.74529769,33.59886759,23847536
26-07-2007,32.81282425,33.4775305,32.50262593,33.20215285,15800432
27-07-2007,30.38558578,32.51212201,30.13130794,32.40977955,31431351
30-07-2007,30.00575066,31.47707422,29.61167404,30.54437413,38206177
31-07-2007,30.60241127,30.76806036,29.95194671,30.16665825,22349260
01-08-2007,29.0867672,30.45100039,28.96121255,30.44889041,30498124
02-08-2007,29.82585526,30.07327263,29.0566919,29.51618507,16246064
03-08-2007,30.42040062,30.53487725,29.84484652,29.84484652,14634582
06-08-2007,30.28060532,30.54173881,28.72803659,28.72803659,17736443
07-08-2007,29.83535194,30.77754809,29.70715685,30.54437249,19513247
08-08-2007,30.32966042,30.59079625,29.96143408,30.59079625,15893287
09-08-2007,30.42040062,31.47707343,30.1244465,30.68417215,31326028
10-08-2007,29.60903358,29.89126923,29.14532046,29.76993457,24362203
13-08-2007,29.98254204,30.31595017,29.84485082,29.89127519,11010430
14-08-2007,29.89391136,30.30170408,29.81214302,30.03107448,12439504
16-08-2007,26.83467674,29.02399413,26.6853818,28.05172512,72324500
17-08-2007,25.38656425,26.72019923,24.59840849,26.62735049,124284350
20-08-2007,26.54769325,26.79986115,25.74107571,25.74107571,30500262
21-08-2007,25.47519112,27.41972433,25.32589618,26.81357417,22727745
22-08-2007,26.54769325,26.76715285,25.1839856,25.64769887,27635204
23-08-2007,26.10508156,27.34534211,25.85766173,27.00032547,22238001
24-08-2007,27.18179893,27.40125849,26.11404567,26.2074201,20966994
27-08-2007,28.11450005,28.20312882,27.32634675,27.37329921,20511198
28-08-2007,28.25007629,28.65101094,27.75576721,28.23108646,20294379
29-08-2007,30.77491379,30.95902698,27.51309774,27.89767827,80056550
30-08-2007,30.65621185,31.71024897,30.49742084,31.24389775,66701832
31-08-2007,32.16235733,32.30690418,30.77755015,30.77755015,66491698
03-09-2007,32.25098801,32.7590132,32.0362765,32.1766034,36644922
04-09-2007,31.88750458,32.64031383,31.7355716,32.40977629,31721207
05-09-2007,31.80573845,32.45620291,31.53985452,32.08322608,40521135
06-09-2007,32.30215454,32.40977552,31.52560742,31.9434243,22001838
07-09-2007,32.09693909,32.87559857,31.94764419,32.40977544,32318482
10-09-2007,32.32536697,32.57489673,31.53035572,31.71024894,27476864
11-09-2007,33.05075073,33.18369152,32.41400227,32.43510448,48079576
12-09-2007,33.18104935,33.50074138,33.10877472,33.34195035,32005614
13-09-2007,32.94786835,33.47488806,32.78960544,33.29552056,19900019
14-09-2007,32.81756973,33.76187592,32.6709129,33.20215025,28513311
17-09-2007,32.90619659,33.33772957,32.74318561,32.87560067,21093690
18-09-2007,33.12513351,33.24910627,32.73580252,32.96897816,15802450
19-09-2007,34.74099731,34.83437413,33.62207415,33.63579022,40694757
20-09-2007,34.4872551,35.06069688,34.29839146,34.74100245,21719415
21-09-2007,34.52892685,34.97417589,34.37488389,34.41497831,20034718
24-09-2007,34.94884872,35.2775111,34.40547727,34.83437211,17811961
25-09-2007,34.69457626,35.59931852,34.186023,34.88080182,29396287
26-09-2007,35.06069946,35.58033079,34.74575307,35.03959726,22272329
27-09-2007,37.07275391,37.77227838,34.97417571,34.97417571,93713319
28-09-2007,39.66090393,40.49811984,37.30593968,37.58553736,104132708
01-10-2007,39.24096298,40.05232834,38.8985869,39.87085324,36866159
03-10-2007,39.1945343,40.23432709,37.53909549,39.57436907,27068196
04-10-2007,40.33720398,40.86158805,38.70972753,39.21775267,40710775
05-10-2007,38.89120865,40.80356152,38.33200861,40.56775018,21979788
08-10-2007,36.81847382,39.57911996,36.1400492,39.07320481,31169944
09-10-2007,38.96611786,39.12438079,35.86045488,37.07275499,30833197
10-10-2007,44.74116135,45.21067639,44.29274612,44.44045914,22092105
11-10-2007,39.66564941,40.26230586,39.17133783,39.63294111,19002189
12-10-2007,39.65404129,41.5146961,38.94976626,39.40451148,33709286
15-10-2007,42.5286293,42.85306935,39.91727808,40.01065251,43667061
16-10-2007,42.34926987,43.08836071,41.51469221,42.43526057,28462158
17-10-2007,40.38838959,41.42818281,37.30593817,40.33721477,39356722
18-10-2007,38.94501877,42.24903936,37.81870687,40.84998549,25574421
19-10-2007,39.73791504,40.61680701,36.42228878,38.23862888,40375144
22-10-2007,39.05474854,40.52343423,37.81870801,37.81870801,22632681
23-10-2007,41.71042252,41.95520431,39.54431944,39.59074143,22943614
24-10-2007,42.72699738,43.226057,41.74523228,42.20208749,33001891
25-10-2007,46.11488342,46.69993359,42.62200232,42.8040055,92931106
26-10-2007,46.06108475,48.87079139,45.05874562,46.50633144,66533720
29-10-2007,53.86141968,56.00394148,53.11541841,53.11541841,40572324
30-10-2007,53.82563019,54.57760086,53.27358923,54.01063949,22238391
31-10-2007,54.0583725,55.02519311,53.47350866,53.77190731,17736244
01-11-2007,52.85581589,55.43698472,52.10085843,55.20423205,22519329
02-11-2007,53.56004715,53.75997684,46.2462307,51.62342364,13972833
05-11-2007,52.46789169,53.71222611,52.22618775,53.4138227,13537518
06-11-2007,51.34591293,53.43770503,50.85951801,53.10946552,11100465
07-11-2007,51.47123337,52.51265601,51.03258669,51.34590575,8505236
08-11-2007,50.6088562,51.38469842,50.13141263,51.31904766,8348435
12-11-2007,48.57674408,49.1168515,47.23990964,48.81845283,25876279
13-11-2007,49.77034378,50.60885457,48.34100484,48.57673967,16005619
14-11-2007,51.20864105,51.9188373,50.78789695,50.86548117,14288513
15-11-2007,51.31606674,55.8010361,50.91322521,54.965517,19370358
16-11-2007,50.34030533,51.32502874,47.50549361,51.32502874,12506950
19-11-2007,51.49212265,51.60551681,50.49546124,51.60551681,11746268
20-11-2007,51.28324509,52.99308501,50.76402721,51.51301559,26507923
21-11-2007,49.23918915,52.39925719,48.52004169,51.44437492,17368566
22-11-2007,48.82143021,49.89268886,46.83705872,49.53460859,19587144
23-11-2007,48.79755783,52.51861812,48.07542817,52.51861812,9485433
26-11-2007,50.75506973,51.14597299,48.49915355,50.10156823,17829533
27-11-2007,50.66257477,51.47422703,50.37014043,50.84161493,16048464
28-11-2007,48.73489761,51.13105726,48.22164409,51.02661916,15116811
29-11-2007,47.63977051,50.579025,47.2220085,50.579025,25541832
30-11-2007,49.28992081,49.47493008,48.0426041,48.0426041,10842104
03-12-2007,50.26271057,50.42981726,49.41525323,49.53461173,9018336
04-12-2007,52.07699203,52.33958555,50.37013899,50.37013899,23741797
05-12-2007,51.65326309,52.69169884,51.1758195,52.22022437,22075880
06-12-2007,50.61780548,52.48281369,50.34626071,52.22022021,9746460
07-12-2007,49.65695953,51.56374223,49.30783051,51.08629862,14262514
10-12-2007,49.73155975,50.19110081,49.534617,49.65397552,8852236
11-12-2007,49.91060638,50.78790467,49.68381802,50.03593403,16201948
12-12-2007,51.61148834,51.7427851,49.26605403,49.85689184,45582355
13-12-2007,53.1184082,53.70625897,51.82931251,52.18441062,44064674
14-12-2007,52.34257126,54.24338483,52.10384946,53.38398921,34356073
17-12-2007,49.13773727,52.81702342,48.63940418,52.33957985,17165814
18-12-2007,48.77070618,50.42385147,48.54392261,50.42385147,26083210
19-12-2007,49.19443893,50.33433071,47.88445829,49.3496074,23943101
20-12-2007,49.19145203,49.88672309,48.99749147,49.53162974,17581154
24-12-2007,51.58462143,51.76366155,49.65396264,50.07172451,19243030
26-12-2007,53.28251648,53.58688417,51.8263192,52.24408103,14322982
27-12-2007,54.01660156,54.50299646,53.17510852,54.07031409,32505362
28-12-2007,55.58319473,55.89054941,51.96060372,51.96060372,22969002
31-12-2007,55.82491684,56.5321262,54.07628472,55.80104036,16068480
01-01-2008,55.63691711,57.11400434,55.43698743,56.03975865,14286067
02-01-2008,55.71448898,56.09942785,53.75101209,55.80102448,15938538
03-01-2008,55.27286911,56.03976009,54.76260251,56.03976009,15642150
04-01-2008,55.58319473,56.28742175,55.15051245,56.08152777,9810045
07-01-2008,55.25198364,56.63656147,54.48807484,54.48807484,9657369
08-01-2008,53.19300842,55.95918636,52.31869251,55.80103098,22797769
09-01-2008,53.34220886,54.15386099,52.27393238,52.81702191,13003782
10-01-2008,50.97589111,54.90583761,50.72821802,54.90583761,14609168
11-01-2008,50.92516708,51.66818638,49.62413776,50.97589266,14095280
14-01-2008,50.02399445,54.99535924,49.72260881,54.99535924,17026667
15-01-2008,50.85354996,51.55777718,49.89269833,51.26534761,18440604
16-01-2008,48.81845474,51.3250218,47.87848792,51.3250218,30965293
17-01-2008,48.38577271,49.50477492,48.04260801,49.50477492,34202389
18-01-2008,46.69979858,48.86619242,45.96871283,48.37979757,22146455
21-01-2008,43.06526947,46.5505951,37.35983745,46.37155496,39468325
22-01-2008,40.02457047,51.30115558,32.10798407,41.5374655,37703714
23-01-2008,41.68964767,43.20552234,40.8809776,42.37298534,23681916
24-01-2008,40.03053665,44.16339289,38.86378622,42.67138511,26668419
25-01-2008,42.67436981,42.91010467,40.28417437,41.77618207,15483155
28-01-2008,41.57923508,42.01490441,39.92609456,42.01490441,8652349
29-01-2008,42.68331146,43.05332994,41.60906597,42.61169637,9918302
30-01-2008,43.16672516,44.16338657,42.37596254,42.73106065,14175512
31-01-2008,44.0798378,44.48566631,41.35245153,43.32786721,25357458
01-02-2008,46.3387413,46.61028613,44.04701935,44.16339571,22898667
04-02-2008,47.87252045,48.75578783,46.37156138,46.37156138,22008474
05-02-2008,48.7617569,48.99749654,46.4610838,47.98292762,25143128
06-02-2008,47.67557526,48.81845393,46.92360468,47.14740607,17333761
07-02-2008,46.06121063,48.61552519,45.66135613,47.44579294,17682231
08-02-2008,44.84076309,46.66996154,44.26186356,46.66996154,11849360
11-02-2008,43.36964035,44.87955044,42.61766508,43.57255219,10998926
12-02-2008,42.39088058,44.70050929,41.89553446,43.68594057,11601002
13-02-2008,45.24360657,45.50023096,42.91010576,43.42932367,19050280
14-02-2008,46.45510483,47.18917271,45.89411274,46.49091477,14735950
15-02-2008,48.82739639,49.00344957,45.65539011,45.65539011,24120086
18-02-2008,49.00942612,50.48949553,48.23656603,49.20040451,24811798
19-02-2008,48.51707077,49.95237907,48.34101277,49.52864796,14381403
20-02-2008,46.10001373,48.75877178,45.66136702,45.66136702,17212217
21-02-2008,48.09034348,48.34100349,46.55059259,46.55059259,18400289
22-02-2008,48.02469635,48.78860505,47.30853105,47.30853105,22021111
25-02-2008,48.29027176,48.4603606,46.43421493,48.02469613,18194387
26-02-2008,48.31713486,48.97958292,47.87848339,48.34100656,20678232
27-02-2008,48.47529221,49.76737029,48.16793744,48.93781543,21921566
28-02-2008,49.19443893,49.47493504,48.16197222,48.84232772,20943783
29-02-2008,47.84864044,49.52863939,46.50583702,49.52863939,28879281
03-03-2008,46.1268692,47.96501883,45.59571311,46.85496802,18176932
04-03-2008,46.42824936,47.2667553,45.14512289,46.84601124,24290595
05-03-2008,47.69646072,47.96501855,46.44317494,46.78335264,19486759
07-03-2008,46.16566467,47.52935778,45.43159668,47.14740576,18626007
10-03-2008,48.49021912,48.87814033,44.41704155,45.65540728,26308435
11-03-2008,48.88707733,49.64203479,47.81581865,48.20970887,25925212
12-03-2008,45.88217926,49.53461168,45.41667392,49.23620825,27096134
13-03-2008,41.59415817,45.65540178,41.25099824,45.65540178,30995963
14-03-2008,42.67734528,43.47705913,41.7761755,42.07457413,28099265
17-03-2008,39.3233223,41.77319457,38.85781454,41.17937941,23822742
18-03-2008,38.13866806,40.22449083,37.59856066,38.79813397,22835544
19-03-2008,38.06705093,39.80672927,37.89696207,38.91451068,23715903
24-03-2008,35.27700424,38.79217142,34.22663247,38.79217142,23708734
25-03-2008,37.94768906,38.37440228,35.8081538,35.83799223,19160006
26-03-2008,39.25170517,39.89028396,37.27628953,38.19536441,26402784
27-03-2008,39.09056473,39.98577023,38.3236738,39.32928651,25889935
28-03-2008,42.7370224,43.26519145,39.38299172,39.38299172,39794218
