Price,Close,High,Low,Open,Volume
Ticker,SAIL.NS,SAIL.NS,SAIL.NS,SAIL.NS,SAIL.NS
Date,,,,,
2000-01-03,8.135909080505371,8.598176648577308,7.273009855225865,7.550370278508305,19450150
2000-01-04,7.920182228088379,8.320813766930316,7.766093084256336,8.320813766930316,10974305
2000-01-05,7.920182228088379,8.474902910762358,7.396278903938059,8.01263547926623,15619835
2000-01-06,8.19754409790039,8.628993663515454,8.043454925337615,8.135908193753862,22162375
2000-01-07,7.951001167297363,8.413268690693805,7.858547897739496,8.320815421135936,12640820
2000-01-10,8.413269996643066,8.75226635064852,8.228363428825222,8.598177152264554,19700925
2000-01-11,7.704456806182861,8.382449240248317,7.5811856148446175,8.382449240248317,15790290
2000-01-12,7.76609468460083,8.01263713041526,7.642822873890057,8.01263713041526,5333880
2000-01-13,7.642822742462158,7.951001088332464,7.581187425970225,7.827729867545051,3167925
2000-01-14,7.488734722137451,7.766095746352913,7.242192242616637,7.766095746352913,3945420
2000-01-17,7.581187725067139,7.827730176368684,7.427098546052781,7.64282304399074,5417225
2000-01-18,7.488734722137451,7.642823918788869,7.365463482377044,7.581188592810484,6440115
2000-01-19,7.612004280090332,7.950999941404884,7.581186332388065,7.950999941404884,2935480
2000-01-20,7.581187725067139,7.920184036459441,7.396280592689195,7.581187725067139,7690465
2000-01-21,7.45791482925415,7.5503680808369005,7.396278936330026,7.427096882792088,4104770
2000-01-24,7.026468276977539,7.581189827983387,6.995650902869214,7.581189827983387,5697080
2000-01-25,6.718287944793701,7.057284254918939,6.656652626100474,6.964830982977315,5563460
2000-01-26,6.718287944793701,6.718287944793701,6.718287944793701,6.718287944793701,0
2000-01-27,6.749106407165527,7.118920698436356,6.718288451592356,7.118920698436356,3433985
2000-01-28,6.595017433166504,6.903195823387402,6.502564151221687,6.687471302914952,4932890
2000-01-31,5.917026042938232,6.471746977299572,5.886208082628446,6.471746977299572,5082000
2000-02-01,6.009478569030762,6.101931850355938,5.5472109867976265,5.793753462200515,5847655
2000-02-02,6.317656517028809,6.4101097919126735,5.8862069212314605,5.8862069212314605,4065245
2000-02-03,6.225202560424805,6.471744991652046,6.163566658716234,6.410109089943474,2474170
2000-02-04,7.14973783493042,7.61200535215945,6.379291972882036,6.379291972882036,10137930
2000-02-07,6.841558933258057,7.334643774592676,6.779923034189481,7.334643774592676,3710400
2000-02-08,7.026468276977539,7.396282644314772,6.9031970171330395,7.303829346382329,8722930
2000-02-09,6.934014320373535,7.24219273461236,6.903196361388918,7.24219273461236,6696905
2000-02-10,6.718287944793701,7.026466301670542,6.687470579348871,7.026466301670542,1983565
2000-02-11,6.348475456237793,6.903196367214317,6.317657497227168,6.779925118975498,3337835
2000-02-14,6.533382892608643,6.8723786923296375,6.317657758419189,6.656654145943887,3681285
2000-02-15,7.858549118041992,8.166727514827953,6.4717463325051705,6.656653488137475,24677195
2000-02-16,8.659812927246094,9.800072624237787,8.382452492183447,9.183715840630288,73804040
2000-02-17,8.567359924316406,8.937174267039518,8.413270712815725,8.906356307178644,19035020
2000-02-18,7.581187725067139,8.752265250454833,7.550369771703553,8.690629931531232,23019040
2000-02-21,6.995649337768555,7.920184461466411,6.718288330416316,7.920184461466411,16955140
