Price,Close,High,Low,Open,Volume
Ticker,POWERGRID.NS,POWERGRID.NS,POWERGRID.NS,POWERGRID.NS,POWERGRID.NS
Date,,,,,
2007-10-05,32.405303955078125,35.27217543573597,26.784303952904537,28.926404884980215,855215656
2007-10-08,30.746395111083984,33.50052448695849,30.553122031033062,33.50052448695849,126671715
2007-10-09,32.84017562866211,33.130083049065135,29.103578962810516,30.762497772540108,116725709
2007-10-10,33.14619064331055,33.822644226894305,32.856283212928,33.69379478098779,67931378
2007-10-11,36.850582122802734,38.65445726101407,32.85628998257324,38.65445726101407,106320954
2007-10-12,36.60898208618164,37.977993440718755,35.7553641153952,36.07748443410981,99410791
2007-10-15,37.0921516418457,37.59144061025118,36.770031417984804,37.36595470593449,41814972
2007-10-16,40.87708282470703,41.52132793386143,36.88279110978744,37.14048565821949,138614496
2007-10-17,44.06605529785156,45.09683732995954,34.1769610959272,36.72171202003715,204876259
2007-10-18,42.519893646240234,48.14089533057849,40.69991459784196,44.77473602773393,146617799
2007-10-19,42.37494659423828,44.098291470370825,40.26505552137122,41.553537018436714,110266491
2007-10-22,41.81122589111328,43.1158113457566,40.42610599322039,41.52131849775212,72253405
2007-10-23,44.79085159301758,45.19350208055372,42.84202061192021,42.84202061192021,74594921
2007-10-24,44.098297119140625,46.22429273543547,43.599007853648985,45.74110774310515,63055170
2007-10-25,44.00165557861328,45.03244259045622,38.86383352961207,42.600430986245904,34522489
2007-10-26,45.32233810424805,46.04710880177301,43.56678066707306,44.77473182961466,62370025
2007-10-29,46.240386962890625,47.351703902645454,45.8377365309558,46.063222520454026,43657697
2007-10-30,47.271175384521484,48.543548170225534,45.48340478599793,46.86852493922838,79921711
2007-10-31,48.25364303588867,49.31664288382695,47.351707742823315,47.512767928659066,44655368
2007-11-01,47.17453384399414,49.815922355269514,46.787992060978,49.44548484149029,50632492
2007-11-02,48.02815246582031,48.318064268015135,45.0968564882514,45.4672983757144,32001693
2007-11-05,49.010623931884766,50.08972798801385,47.706033881088615,47.995945693956806,38833135
2007-11-06,49.65486145019531,52.79553468966793,48.978407878655425,49.86423879235283,81880281
2007-11-07,48.93009948730469,51.281576587314476,47.83489103482119,50.572914350548636,33593141
2007-11-08,48.09257888793945,49.39716890715253,47.02958349661335,47.673824186880516,27990521
2007-11-12,49.252201080322266,50.12192754923781,45.3706492397601,46.643026042611396,35153735
2007-11-13,50.42794418334961,51.44262225170236,48.495222388759174,50.089719616910756,43830531
2007-11-14,49.767616271972656,52.022459133810955,49.509917323482824,51.313792486760995,36738579
2007-11-15,50.60511016845703,51.49094094194997,49.65485359109569,50.70174450522371,29242252
2007-11-16,50.25079345703125,51.39431908276382,49.670974139263606,50.37964073796716,18895294
2007-11-19,52.070777893066406,53.95518321543319,51.00778225944298,51.394324140288866,40716718
2007-11-20,51.26545715332031,53.310921899211245,50.63732083081402,51.861380572537755,26342171
2007-11-21,47.271175384521484,51.87749473105984,46.1276454984669,51.57148301405925,26814499
2007-11-22,45.64446258544922,48.672397271488435,43.66342337165225,46.77188377351671,34096185
2007-11-23,48.67240524291992,48.96231272209589,45.934377540149846,48.640192329892045,27664090
2007-11-26,49.0589485168457,50.47627740989526,48.67240665639814,50.47627740989526,20159123
2007-11-27,47.85098648071289,49.896451454282804,47.35170171578706,49.896451454282804,20573198
2007-11-28,47.1423225402832,49.123366175653935,46.820202192292754,48.89788018444589,16435311
2007-11-29,45.86994171142578,48.575751284361885,45.27401829875248,48.31805679895314,25530967
2007-11-30,47.64161682128906,47.931524291830385,46.06322782030866,46.7074685855282,18437721
2007-12-03,48.31806564331055,48.913989165064386,47.85098938784587,48.22142691681603,16851227
2007-12-04,47.68992614746094,49.04283327913134,47.33559291116282,48.64018286720998,14008727
2007-12-05,49.59043502807617,49.76760383006527,47.67382169608979,47.77045604696634,27725290
2007-12-06,48.67240524291992,51.42653284864777,48.044268730507454,50.66954905316126,24104710
2007-12-07,48.46299743652344,49.670948257830496,47.59327546660341,48.978390660754805,11742386
2007-12-10,48.51133346557617,49.10725255365795,47.8831971031204,48.930088127855754,8330010
2007-12-11,48.28585433959961,49.2200025125451,48.04426406888766,48.94619933193082,11685950
2007-12-12,48.25364303588867,48.68850641145264,47.351707742823315,47.673828114494825,16342131
2007-12-13,47.44833755493164,48.96230490416581,47.27117311512278,48.31806422262561,14620172
2007-12-14,46.981239318847656,47.722118377197056,46.73964917637094,47.287255246932034,10991851
2007-12-17,44.14659118652344,47.51274951343333,43.486242059115924,47.25505069455401,19355678
2007-12-18,43.953338623046875,45.4189846806717,42.584326936833854,43.64732249851367,21607783
2007-12-19,43.14802932739258,45.757204912792346,42.777591816220735,45.370658763460284,19526912
2007-12-20,42.71316146850586,44.066068478547415,42.5198884143519,43.71173527410451,17105204
2007-12-24,44.01775360107422,44.71031140959924,43.0030711061489,43.357404329056436,16711519
2007-12-26,45.35456466674805,45.90217110628303,44.25935615671573,44.25935615671573,20930094
2007-12-27,45.676673889160156,46.932942295082704,45.2901277477825,46.288701638810984,44565277
2007-12-28,46.03102493286133,46.22429807832561,45.09687212462367,45.58005280376525,18354518
2007-12-31,46.36922836303711,46.64303149593257,45.80551782962021,46.38533699969934,11982308
2008-01-01,47.22285842895508,47.657721825975706,46.17596716936785,46.610830566388486,16687746
2008-01-02,46.96516036987305,47.577188186873016,46.27260246197737,47.22285491312449,13437280
2008-01-03,48.89788055419922,49.091153638262334,46.111540396819606,46.67525101006553,31815218
2008-01-04,48.640193939208984,50.25079595351681,48.31807353634742,49.60655514779368,28011310
2008-01-07,48.23752975463867,49.348842207901185,47.722136382427074,48.33416410047494,15858063
2008-01-08,46.59471893310547,48.96230428146207,46.03100834392708,48.28585070064066,13282666
2008-01-09,45.85383987426758,46.85241379909985,45.74109688179613,46.643036452531,13113527
2008-01-10,44.75862503051758,47.35169600088409,44.45260900569847,46.06321483370651,18023003
2008-01-11,45.43508529663086,45.86994862924808,43.64731478899045,45.370659481044335,11629440
2008-01-14,46.12763977050781,46.61082024485998,44.79084133194076,45.51561204346901,10264240
2008-01-15,44.72642135620117,47.06179395358193,44.35598381801024,46.86852523385586,11558334
2008-01-16,43.80837631225586,44.77473736168635,42.697063726832916,44.40429983321203,14834065
2008-01-17,44.98411560058594,45.98268948147223,43.035285013735695,43.969433082034534,16169395
2008-01-18,42.89033889770508,44.662000907875615,42.51989698216703,44.61367935782312,13254156
2008-01-21,35.59430694580078,42.51989437988344,31.004089834041544,42.51989437988344,33202389
2008-01-22,32.01877212524414,33.822647041923524,25.431408917498647,32.083195761300146,58755707
2008-01-23,35.59430694580078,36.96331841532875,32.53416366097356,32.53416366097356,28425991
2008-01-24,35.67483139038086,38.203476578595506,33.98369984252876,37.510918818520445,29911930
2008-01-25,37.51092529296875,37.68808973808911,35.99695789834483,37.36596938766163,12550722
2008-01-28,37.91355895996094,38.203466273297956,33.983690675506004,36.995515493531265,13601109
2008-01-29,37.285438537597656,38.55781564338187,36.72172793587699,38.01020931123851,7679877
2008-01-30,35.223873138427734,37.52703297989053,34.75679684016362,37.36597279001149,9016102
2008-01-31,32.92070388793945,35.690939419733276,32.53415995396124,35.594302890109184,41538563
2008-02-01,34.06422805786133,34.3058182658031,33.178397295408175,33.484411121897494,9089201
2008-02-04,35.81978988647461,36.23854676277483,34.70847515728744,34.70847515728744,12009385
2008-02-05,36.931095123291016,37.41427550609556,35.11111655520103,35.88420429388118,14593303
2008-02-06,36.60898208618164,37.04384539025366,34.56351937305477,35.91642427475251,12429218
2008-02-07,34.885643005371094,37.34986498831217,34.660159197757,36.10970076965701,11300078
2008-02-08,33.98369598388672,35.40102424639797,33.35555973267683,35.11111688777633,13514197
