Price,Close,High,Low,Open,Volume
Ticker,TCS.NS,TCS.NS,TCS.NS,TCS.NS,TCS.NS
Date,,,,,
2002-08-12,26.297948837280273,26.49667338226331,25.65209090743579,25.65209090743579,212976
2002-08-13,25.941890716552734,26.753352618684758,25.751446942855466,26.33106150427022,153576
2002-08-14,24.153364181518555,25.999849282193534,23.664829960095346,25.999849282193534,822776
2002-08-15,24.153364181518555,24.153364181518555,24.153364181518555,24.153364181518555,0
2002-08-16,24.095399856567383,25.171826654283453,23.68138954975351,24.029159218244516,811856
2002-08-19,23.499225616455078,24.294125965465764,23.27566155158612,24.294125965465764,205880
2002-08-20,24.153364181518555,25.65207958675982,23.507506536701456,23.664829960095346,3773624
2002-08-21,25.33743667602539,25.966732994277788,24.194768973952613,25.486479410410894,3011064
2002-08-22,26.43042755126953,27.53997502722255,26.04125672615236,26.173740572591345,6732480
2002-08-23,28.020214080810547,28.897916343326727,26.339333424616377,26.662260924215488,4841672
2002-08-26,27.920860290527344,28.649517529053693,27.697293680544682,28.467351955962727,2576912
2002-08-27,27.22532081604004,29.31193408360666,26.993476020496527,28.15270505205159,3694224
2002-08-28,27.250167846679688,27.55653405815744,26.687112128398685,27.142523615415175,1674960
2002-08-29,27.250167846679688,27.73869966373172,26.993480866795643,27.08456366958278,1236544
2002-08-30,29.179441452026367,29.89153957612088,27.3246760668141,27.332956777066432,3762384
2002-09-02,29.477516174316406,30.454578901911837,29.179428426720847,29.643120197767622,2389568
2002-09-03,28.0947322845459,29.767334570188723,27.82148655238779,29.643131505222705,986784
2002-09-04,28.70746421813965,28.98070990072237,27.415752071466837,27.738679476405697,1449856
2002-09-05,28.533597946166992,29.717666707318138,28.152707863802338,29.58518287081056,1061360
2002-09-06,27.473722457885742,28.649512718969152,27.16735635247551,28.649512718969152,907472
2002-09-09,27.11766815185547,28.27689671407219,26.16544469003459,26.16544469003459,880848
2002-09-10,27.11766815185547,27.11766815185547,27.11766815185547,27.11766815185547,0
2002-09-11,27.804931640625,28.285185120379612,27.266718233138253,27.266718233138253,635936
2002-09-12,27.94569206237793,28.63294807121882,27.7552483568682,28.144416478326786,781968
2002-09-13,27.150794982910156,27.970534871958048,26.91895022555543,26.968631966965255,338264
2002-09-16,26.6208553314209,27.556517354075467,26.413850235531157,27.40747469580192,288592
2002-09-17,27.399185180664062,27.573069910709567,27.010017241617977,27.101097433002746,462952
2002-09-18,26.554624557495117,27.324682788962058,26.331057960272528,27.241880719904596,315432
2002-09-19,26.3310604095459,27.208762928581194,25.99985210250758,26.3310604095459,490848
2002-09-20,25.900487899780273,26.281377947966202,25.279472340863684,25.387116553893826,501072
2002-09-23,25.461631774902344,26.14888781692106,25.353990114751326,26.082647184046305,248504
2002-09-24,24.60049057006836,25.370548655906855,24.32724227770254,25.370548655906855,267912
2002-09-25,24.79094123840332,25.006227143031733,23.84699807017596,24.029163649535118,379544
2002-09-26,25.18010711669922,25.577555996541264,25.00622228417394,25.304310207514654,178136
2002-09-27,25.486469268798828,25.834238879871982,25.097301160797688,25.097301160797688,206288
2002-09-30,24.55909538269043,25.486477085102354,24.029162620323795,25.09730885774941,202232
2002-10-01,24.352081298828125,25.00621693172478,23.92979037506113,24.675008760443657,240192
