Price,Close,High,Low,Open,Volume
Ticker,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS
Date,,,,,
2000-01-03,13.244406700134277,13.244406700134277,12.497204642116653,12.497204642116653,62409578
2000-01-04,14.304694175720215,14.304694175720215,13.223356674853315,13.596956983713564,132872110
2000-01-05,14.865096092224121,15.149243453833996,13.504873527735606,13.504873527735606,375789847
2000-01-06,15.488639831542969,15.822776730181454,15.207125052924532,15.207125052924532,219621124
2000-01-07,16.551559448242188,16.72783700275689,15.417602664071135,15.522842680450927,278281260
2000-01-10,16.23320770263672,16.769929614182832,16.06482510194874,16.701524665808616,187897934
2000-01-11,15.180813789367676,16.362128940699026,14.936131276622568,16.204269617777747,175675797
2000-01-12,15.875394821166992,16.0490397923168,14.846678063564003,15.207123886245046,169586471
2000-01-13,16.409486770629883,16.648908349462435,16.00168396648468,16.10166163671051,239139851
2000-01-14,16.643648147583008,16.925164366348994,16.28583342954351,16.28583342954351,188507616
2000-01-17,16.246366500854492,16.990935972645786,16.156912130085008,16.74625485224694,150255809
2000-01-18,16.533140182495117,16.783085008838395,16.07797911140832,16.259517585808705,141210936
2000-01-19,16.817285537719727,17.09617045359156,16.63837825971784,16.98829928949145,160790093
2000-01-20,16.462108612060547,17.096177157149835,16.341082928997373,16.838340137915896,216069957
2000-01-21,17.172473907470703,17.28034510291087,16.417379756017997,16.454213411375274,239994540
2000-01-24,17.16195297241211,17.461886014478594,16.943580780818856,17.127749082974837,184344232
2000-01-25,16.835704803466797,17.117220935606014,16.746251854254474,17.104065056646387,136584272
2000-01-26,16.835704803466797,16.835704803466797,16.835704803466797,16.835704803466797,0
2000-01-27,17.625003814697266,17.722348891761925,16.980410683182225,17.3119149592382,210269961
2000-01-28,17.80391502380371,17.990715922301572,17.448731463972813,17.674997202451884,164331247
2000-01-31,17.267187118530273,17.680253616749262,17.182995113374098,17.59869278744705,142723553
2000-02-01,17.57764434814453,17.756551651871924,17.259294566430455,17.406629166239707,149956451
2000-02-02,17.89862632751465,18.2538112128938,17.814435718581134,18.043331176702985,139355731
2000-02-03,17.977556228637695,18.074904125134044,17.701302407315556,17.99597446189915,94831223
2000-02-04,18.10910415649414,18.277486759380825,17.98018637989025,18.101212034563165,99528064
2000-02-07,18.08016014099121,18.387986586980208,17.78812074777789,17.9486112066577,114747088
2000-02-08,18.017024993896484,18.253814016826748,17.94598744369159,18.180145290072446,90057597
2000-02-09,18.43798065185547,18.661613754759898,18.143308605045043,18.364311937381466,160165902
2000-02-10,18.719497680664062,19.143087569427177,18.14857315618715,18.35379086226619,151143675
2000-02-11,19.116769790649414,19.679801972843958,18.945756038989842,19.153604840823593,114214724
2000-02-14,18.527433395385742,18.990488057990646,18.416931027737533,18.890510394662638,71806185
2000-02-15,18.119630813598633,18.64845926170213,17.99860514587574,18.522171241762727,113776526
2000-02-16,18.319583892822266,18.61688569621549,18.053854795730647,18.416930376628656,110304203
2000-02-17,18.656349182128906,18.77474365084758,18.285378722376386,18.295902019231537,107425289
2000-02-18,18.38799285888672,18.83526191815476,18.311694366616305,18.78001002567908,70451511
2000-02-21,18.188034057617188,18.522169497674952,17.977554044204112,18.332738891145844,41234633
2000-02-22,17.593429565429688,18.259069235104114,17.49608309136188,18.206449937255798,100723088
2000-02-23,17.35401153564453,18.138047179807625,17.222462572374937,18.138047179807625,67665446
2000-02-24,17.7197208404541,17.927568300063847,17.327702290495054,17.517134327721283,79319185
2000-02-25,17.290863037109375,18.043325778915726,17.159314108001006,17.964396140342224,54786600
2000-02-28,17.527652740478516,17.746024844047785,16.312135408498893,17.09353970881632,70386208
2000-02-29,16.35686492919922,18.04069941027334,16.125338320545723,17.78023127276683,139625441
2000-03-01,16.66995620727539,17.35664547494544,15.73332485348108,16.575240882420445,150769883
2000-03-02,15.351825714111328,16.94357448396997,15.338669836315802,16.777821668086347,175562684
2000-03-03,14.125786781311035,15.054525899602703,14.125786781311037,15.054525899602703,64935300
2000-03-06,13.362796783447266,14.936128805678049,12.997090068433286,14.125784321704531,146075956
2000-03-07,12.749778747558594,13.628529743123353,12.628753077178848,13.523289724196873,133888438
2000-03-08,12.257783889770508,13.181260659512493,12.102555740993362,12.991830031811558,101621246
2000-03-09,12.1709623336792,12.755042757707587,11.794730798352594,12.413013705898946,77665531
2000-03-10,11.410605430603027,12.355130950436045,11.292210931435818,12.313034941104208,92389443
2000-03-13,10.692343711853027,12.076244593194076,10.539746749235691,11.571094645979183,150763063
2000-03-14,11.534261703491211,11.550047354812747,10.37399454544468,10.813370039560521,141532996
2000-03-15,12.457738876342773,12.457738876342773,11.365877404582452,11.786836061231526,79982280
2000-03-16,12.357759475708008,13.0391861965793,12.107814649611608,12.602440544838514,147946692
2000-03-17,12.357759475708008,12.357759475708008,12.357759475708008,12.357759475708008,0
2000-03-20,12.357759475708008,12.357759475708008,12.357759475708008,12.357759475708008,0
2000-03-21,12.518253326416016,12.776090343653019,11.976268933271145,12.56561028537202,95762643
2000-03-22,12.807661056518555,13.076022767013628,12.691897732596326,12.891853075932138,69064318
2000-03-23,12.678744316101074,12.933950166423942,12.552456276427835,12.905008630253528,60024739
2000-03-24,12.660326957702637,12.783982410153413,12.505098793879547,12.586658234862545,36941526
2000-03-27,13.67325496673584,13.673254966735842,12.786611975320218,12.786611975320218,58001578
2000-03-28,14.767744064331055,14.767744064331055,13.844266187862631,13.844266187862631,98405624
2000-03-29,14.275752067565918,15.2544791846635,14.154726414438533,14.986118931584603,143934962
2000-03-30,15.4176025390625,15.417602539062502,13.59169564877751,14.154727974915751,240432206
2000-03-31,16.651538848876953,16.651538848876953,14.73880996066016,15.62808292101932,275945423
2000-04-03,17.290863037109375,17.55922465158471,16.738355567094878,17.24087492193261,299036394
2000-04-04,15.909597396850586,17.154056544929382,15.909597396850586,17.154056544929382,189486468
2000-04-05,15.904336929321289,16.41737973869295,14.641460916094372,15.964848359099513,352720260
2000-04-06,17.5650577545166,17.58121418607215,16.29406116286654,16.31829652947827,227418526
2000-04-07,18.97068977355957,18.97068977355957,17.761627586323808,17.761627586323808,163657523
2000-04-10,19.633113861083984,20.465184998842574,19.36114181158683,19.921242338404742,309647520
2000-04-11,19.051477432250977,19.334220028950494,18.661022890623162,19.280363337207916,136676715
2000-04-12,18.200551986694336,19.38807183238017,18.009364936841354,19.226504663014108,241770257
2000-04-13,16.74645233154297,17.831645084363647,16.74645233154297,17.831645084363647,3153974
2000-04-14,16.74645233154297,16.74645233154297,16.74645233154297,16.74645233154297,0
2000-04-17,16.070554733276367,16.199809022213632,15.40812830066834,15.40812830066834,223113571
2000-04-18,16.159425735473633,16.636048479307014,15.833596864261423,16.000550048972055,122899571
2000-04-19,16.956485748291016,17.451959221683303,16.323681892393672,16.571418629089816,228183965
2000-04-20,18.189783096313477,18.313651462080983,16.65489341520963,16.856852394492144,271517327
2000-04-21,18.189783096313477,18.189783096313477,18.189783096313477,18.189783096313477,0
2000-04-24,18.146697998046875,19.420387472426487,17.39541032082721,18.63409251781503,246733265
2000-04-25,17.882802963256836,18.284027894334876,16.784145675503225,17.357709681628055,221403241
2000-04-26,19.27766990661621,19.315368724004493,18.310958352630756,18.310958352630756,238053151
2000-04-27,18.61524200439453,19.711206364283257,18.21940157243446,19.431156793111796,413796521
2000-04-28,18.582929611206055,18.951841711065114,18.32711395842248,18.714875466127452,188028343
2000-05-01,18.582929611206055,18.582929611206055,18.582929611206055,18.582929611206055,0
2000-05-02,17.726619720458984,19.099942003224974,17.516583278007907,18.74180185295796,230017702
2000-05-03,17.664690017700195,17.979745454729557,16.65220068919934,17.610833330038076,192704191
2000-05-04,18.160158157348633,18.469829010083693,17.82625338277224,17.82625338277224,158631859
2000-05-05,18.060529708862305,18.394436005787448,17.67007518252278,18.230175835662248,156073814
2000-05-08,17.449268341064453,18.149393860365237,17.357714262202805,17.82625944793624,82504670
2000-05-09,17.68353843688965,17.87203395604157,17.147673199845517,17.314626332849887,85940035
2000-05-10,17.516584396362305,18.036291737952563,17.411565449153528,17.772398600234673,93165917
2000-05-11,17.058813095092773,17.451959147382478,16.9107093616451,17.451959147382478,90033846
2000-05-12,17.01304054260254,17.36848788526147,16.873015701080185,17.212306607901382,57913070
2000-05-15,17.2069149017334,17.486964491226463,16.50678948944403,16.805689926100644,81188494
2000-05-16,17.093820571899414,17.336171374261113,16.964566235217085,17.233845384026825,43882418
2000-05-17,17.17190933227539,17.68623220618047,17.031884535330548,17.28231280748347,109270328
2000-05-18,16.700672149658203,17.22037956996166,16.53910495673014,17.126132520272563,75382294
2000-05-19,16.996877670288086,17.182678769897578,16.547181984847565,16.58757233986805,111574963
2000-05-22,16.827238082885742,17.06689595917691,16.641435472715685,16.85685797575733,43662227
2000-05-23,16.951101303100586,17.018420005515022,16.614502036801337,16.81915399942384,58389850
2000-05-24,16.84339141845703,17.120749512391836,16.695287665689335,16.89186215603393,56605367
2000-05-25,16.84608268737793,17.115361818202373,16.754527178703768,16.81915434272845,36653287
2000-05-26,17.04265594482422,17.12613251964155,16.749142882342227,16.953794851851146,49082689
2000-05-29,18.28133773803711,18.712184053595,17.12613205244628,17.153060396717642,165326988
2000-05-30,18.515609741210938,18.62601321181364,18.154776570345017,18.35134958579829,79692753
2000-05-31,18.520999908447266,19.21573950429091,18.42405842917085,18.903375552465015,118366163
2000-06-01,18.26787757873535,18.628710839665832,18.103617382323097,18.424058838842598,75363108
2000-06-02,18.17363166809082,18.634097979889912,17.993213587617593,18.472530751991485,81875438
2000-06-05,18.26787757873535,18.949153734742367,18.117080837607745,18.187093969913395,151857297
2000-06-06,18.246334075927734,18.46445095730914,18.10092330119245,18.20324929537232,54887782
2000-06-07,18.200551986694336,18.54792168854269,18.10899792871332,18.3055709344936,52545769
2000-06-08,18.356739044189453,18.580240444688513,18.216714226370915,18.30557532771438,64426688
2000-06-09,18.375585556030273,18.994927381870305,18.25979612541716,18.413284373506325,172161391
